Sequence	Result
APIPPPC.ASHL	Uncleaved
AQMPSHC.ASHL	Uncleaved
ASPRMPC.ASHL	Uncleaved
AHTSHHC.ASHL	Uncleaved
AGRINSC.ASHL	Uncleaved
ALCNSSC.ASHL	Uncleaved
ALCNSTC.ASHL	Uncleaved
ATQCHHC.ASHL	Uncleaved
ATTPGPC.ASHL	Uncleaved
AGNTPPC.ASHL	Uncleaved
ATFPNHC.ASHL	Uncleaved
AQNNTYC.ASHL	Uncleaved
AQNNTQC.ASHL	Uncleaved
AQNNTKC.ASHL	Uncleaved
ATPGNSC.ASHL	Uncleaved
AMTRNCC.ASHL	Uncleaved
ATESNGC.ASHL	Uncleaved
ASRRQQC.ASHL	Uncleaved
ALHTGPC.ASHL	Uncleaved
AATRSSC.ASHL	Uncleaved
AITPHSC.ASHL	Uncleaved
AITPHTC.ASHL	Uncleaved
ADARQSC.ASHL	Uncleaved
ACSNANC.ASHL	Uncleaved
AHPSQVC.ASHL	Uncleaved
ANNNSRC.ASHL	Uncleaved
AKLKSTC.ASHL	Uncleaved
ANNNSSC.ASHL	Uncleaved
AHNQMIC.ASHL	Uncleaved
AEFHNHC.ASHL	Uncleaved
APHNSSC.ASHL	Uncleaved
AGINRTC.ASHL	Uncleaved
AKSEPTC.ASHL	Uncleaved
AKSEPQC.ASHL	Uncleaved
AALNSTC.ASHL	Uncleaved
AQNAHPC.ASHL	Uncleaved
ALMTTKC.ASHL	Uncleaved
ANQPQHC.ASHL	Uncleaved
AAPPTTC.ASHL	Uncleaved
AGAHNSC.ASHL	Uncleaved
AGAHNHC.ASHL	Uncleaved
AAAANVC.ASHL	Uncleaved
AKNRTRC.ASHL	Uncleaved
AKNRTNC.ASHL	Uncleaved
ASVPPLC.ASHL	Uncleaved
APNNLTC.ASHL	Uncleaved
AQAHNTC.ASHL	Uncleaved
AKTNSTC.ASHL	Uncleaved
ANSSPNC.ASHL	Uncleaved
ALESASC.ASHL	Uncleaved
ANSSPAC.ASHL	Uncleaved
AKHHTVC.ASHL	Uncleaved
ANSSPTC.ASHL	Uncleaved
ANSSPQC.ASHL	Uncleaved
AQNGPTC.ASHL	Uncleaved
AVMNHTC.ASHL	Uncleaved
AHREPLC.ASHL	Uncleaved
ACSGQPC.ASHL	Uncleaved
ASPPNNC.ASHL	Uncleaved
APYANTC.ASHL	Uncleaved
APYANSC.ASHL	Uncleaved
AHHTDYC.ASHL	Uncleaved
AITPSDC.ASHL	Uncleaved
ASTNNLC.ASHL	Uncleaved
ALPKQNC.ASHL	Uncleaved
ASTPDVC.ASHL	Uncleaved
ASTDPTC.ASHL	Uncleaved
ANTTPPC.ASHL	Uncleaved
ANTTPTC.ASHL	Uncleaved
ASCVPKC.ASHL	Uncleaved
AFCADAC.ASHL	Uncleaved
AHPTQPC.ASHL	Uncleaved
AHDNITC.ASHL	Uncleaved
ANVSPMC.ASHL	Uncleaved
AQLNNPC.ASHL	Uncleaved
AQLNNTC.ASHL	Uncleaved
ANVLQNC.ASHL	Uncleaved
ATAQTTC.ASHL	Uncleaved
AISDESC.ASHL	Uncleaved
ALMPPTC.ASHL	Uncleaved
APQNQTC.ASHL	Uncleaved
AHPPLTC.ASHL	Uncleaved
ALSPSQC.ASHL	Uncleaved
ALSPSPC.ASHL	Uncleaved
ALSPSSC.ASHL	Uncleaved
ATMPQLC.ASHL	Uncleaved
ANHNKTC.ASHL	Uncleaved
AHYPTSC.ASHL	Uncleaved
ANHHSTC.ASHL	Uncleaved
APWTTQC.ASHL	Uncleaved
AQTNATC.ASHL	Uncleaved
ASNRTTC.ASHL	Uncleaved
ANKPAYC.ASHL	Uncleaved
ACIDPDC.ASHL	Uncleaved
ASNRTNC.ASHL	Uncleaved
ASDPPLC.ASHL	Uncleaved
ASDCPQC.ASHL	Uncleaved
ATIRPKC.ASHL	Uncleaved
APVPLTC.ASHL	Uncleaved
ACRFKSC.ASHL	Uncleaved
AQNQTIC.ASHL	Uncleaved
AEMSPNC.ASHL	Uncleaved
AENPTQC.ASHL	Uncleaved
AKKHNTC.ASHL	Uncleaved
AQYNPTC.ASHL	Uncleaved
AYSNKTC.ASHL	Uncleaved
AYSNKPC.ASHL	Uncleaved
ASTSTHC.ASHL	Uncleaved
ASLQSPC.ASHL	Uncleaved
AIPSKSC.ASHL	Uncleaved
ATNQTCC.ASHL	Uncleaved
ANLSHHC.ASHL	Uncleaved
APTSQPC.ASHL	Uncleaved
ANLSHSC.ASHL	Uncleaved
AKQQSSC.ASHL	Uncleaved
ATQTPYC.ASHL	Uncleaved
ATQTPTC.ASHL	Uncleaved
ASPSNIC.ASHL	Uncleaved
ATQTPQC.ASHL	Uncleaved
ASPSNVC.ASHL	Uncleaved
ATQTPLC.ASHL	Uncleaved
ANITGQC.ASHL	Uncleaved
ADATPSC.ASHL	Uncleaved
APWHTLC.ASHL	Uncleaved
ARSENSC.ASHL	Uncleaved
AATSTHC.ASHL	Uncleaved
AATSTVC.ASHL	Uncleaved
AATSTRC.ASHL	Uncleaved
ATPHTTC.ASHL	Uncleaved
AHNESQC.ASHL	Uncleaved
ATPHTIC.ASHL	Uncleaved
ASPTSHC.ASHL	Uncleaved
AFTHPSC.ASHL	Uncleaved
ARHHSPC.ASHL	Uncleaved
ATPGSNC.ASHL	Uncleaved
AQQSNSC.ASHL	Uncleaved
AISQHTC.ASHL	Uncleaved
AAAHPQC.ASHL	Uncleaved
AASRTQC.ASHL	Uncleaved
AIKPPPC.ASHL	Uncleaved
AANTPTC.ASHL	Uncleaved
AHKPNTC.ASHL	Uncleaved
ASYASLC.ASHL	Uncleaved
AYDPTSC.ASHL	Uncleaved
AHYSNNC.ASHL	Uncleaved
APCPTQC.ASHL	Uncleaved
APIPSTC.ASHL	Uncleaved
AQTTRCC.ASHL	Uncleaved
AHCQPNC.ASHL	Uncleaved
ANSYPTC.ASHL	Uncleaved
AHTMPIC.ASHL	Uncleaved
AQGQEHC.ASHL	Uncleaved
AHAMPTC.ASHL	Uncleaved
ATESQTC.ASHL	Uncleaved
ATASPSC.ASHL	Uncleaved
APHMNTC.ASHL	Uncleaved
AAMSSPC.ASHL	Uncleaved
AAQNDSC.ASHL	Uncleaved
ATTNLSC.ASHL	Uncleaved
AHSQTTC.ASHL	Uncleaved
AHSQTVC.ASHL	Uncleaved
AQNSPSC.ASHL	Uncleaved
AQNSPTC.ASHL	Uncleaved
AQNSPLC.ASHL	Uncleaved
AWQNPYC.ASHL	Uncleaved
AKNPSYC.ASHL	Uncleaved
AIPSTQC.ASHL	Uncleaved
AIPSTPC.ASHL	Uncleaved
AMTPTAC.ASHL	Uncleaved
ANEKPYC.ASHL	Uncleaved
ASMTHHC.ASHL	Uncleaved
ANTADPC.ASHL	Uncleaved
AHIPITC.ASHL	Uncleaved
AHIHDPC.ASHL	Uncleaved
ALAQPRC.ASHL	Uncleaved
ASPNNDC.ASHL	Uncleaved
AAISPSC.ASHL	Uncleaved
ARQGYPC.ASHL	Uncleaved
AAISPTC.ASHL	Uncleaved
AQPQENC.ASHL	Uncleaved
ARTPSAC.ASHL	Uncleaved
AHRQPPC.ASHL	Uncleaved
AINDSGC.ASHL	Uncleaved
ATPKPTC.ASHL	Uncleaved
ATNPNSC.ASHL	Uncleaved
AEQHPSC.ASHL	Uncleaved
ACLKWSC.ASHL	Uncleaved
AEQHPKC.ASHL	Uncleaved
AHPMPHC.ASHL	Uncleaved
AHPMPSC.ASHL	Uncleaved
AIKSTQC.ASHL	Uncleaved
AHNDSTC.ASHL	Uncleaved
ARTQSHC.ASHL	Uncleaved
ARTQSTC.ASHL	Uncleaved
AKANNPC.ASHL	Uncleaved
ANHTFLC.ASHL	Uncleaved
AHPDNTC.ASHL	Uncleaved
ATSPGAC.ASHL	Uncleaved
AHDQPYC.ASHL	Uncleaved
AHDQPTC.ASHL	Uncleaved
AQSNHSC.ASHL	Uncleaved
AQSNHTC.ASHL	Uncleaved
ALTQPMC.ASHL	Uncleaved
ASNSSTC.ASHL	Uncleaved
ASNSSQC.ASHL	Uncleaved
AWQTTTC.ASHL	Uncleaved
ASNSSAC.ASHL	Uncleaved
ADNSGGC.ASHL	Uncleaved
AQNSMHC.ASHL	Uncleaved
ARSYPTC.ASHL	Uncleaved
ATHESAC.ASHL	Uncleaved
AQINNTC.ASHL	Uncleaved
AQINNSC.ASHL	Uncleaved
AIHPANC.ASHL	Uncleaved
AFNTTEC.ASHL	Uncleaved
ANMNNTC.ASHL	Uncleaved
AIPTPQC.ASHL	Uncleaved
ASHQTIC.ASHL	Uncleaved
AQTCNTC.ASHL	Uncleaved
AQMLPQC.ASHL	Uncleaved
ATTHGVC.ASHL	Uncleaved
AAQSATC.ASHL	Uncleaved
ASISLTC.ASHL	Uncleaved
APSRTAC.ASHL	Uncleaved
APSRTSC.ASHL	Uncleaved
AKNNLGC.ASHL	Uncleaved
AKNNLSC.ASHL	Uncleaved
ALLTYTC.ASHL	Uncleaved
ATITTPC.ASHL	Uncleaved
AYAKSTC.ASHL	Uncleaved
AILTSQC.ASHL	Uncleaved
AKTKNGC.ASHL	Uncleaved
APTQPSC.ASHL	Uncleaved
APTQPEC.ASHL	Uncleaved
APTEDEC.ASHL	Uncleaved
APMSATC.ASHL	Uncleaved
ADYTTQC.ASHL	Uncleaved
ATYPHTC.ASHL	Uncleaved
ANTSGSC.ASHL	Uncleaved
APLMPSC.ASHL	Uncleaved
AAANPAC.ASHL	Uncleaved
ATNAPAC.ASHL	Uncleaved
AASMNPC.ASHL	Uncleaved
AYHTPQC.ASHL	Uncleaved
AQGNRSC.ASHL	Uncleaved
AQGNRTC.ASHL	Uncleaved
ATLMPSC.ASHL	Uncleaved
AAWNRPC.ASHL	Uncleaved
APENNSC.ASHL	Uncleaved
APENNYC.ASHL	Uncleaved
AYVSSQC.ASHL	Uncleaved
AKSMPTC.ASHL	Uncleaved
ARSGSSC.ASHL	Uncleaved
AGCQAHC.ASHL	Uncleaved
AMPNTSC.ASHL	Uncleaved
AMPNTTC.ASHL	Uncleaved
AREGNIC.ASHL	Uncleaved
ASHVPTC.ASHL	Uncleaved
ATSGLTC.ASHL	Uncleaved
AKGSSPC.ASHL	Uncleaved
AHVGQPC.ASHL	Uncleaved
ADIDPDC.ASHL	Uncleaved
ALLDSTC.ASHL	Uncleaved
APNCAAC.ASHL	Uncleaved
AHTSPTC.ASHL	Uncleaved
APACTTC.ASHL	Uncleaved
ATRNRSC.ASHL	Uncleaved
AQNPNPC.ASHL	Uncleaved
ATQRPTC.ASHL	Uncleaved
AKTDSDC.ASHL	Uncleaved
AYGDSHC.ASHL	Uncleaved
AHRWPTC.ASHL	Uncleaved
APYRTQC.ASHL	Uncleaved
APYRTSC.ASHL	Uncleaved
AHIYNNC.ASHL	Uncleaved
AFAQTQC.ASHL	Uncleaved
APSPPTC.ASHL	Uncleaved
ACTVSTC.ASHL	Uncleaved
ATPNNSC.ASHL	Uncleaved
ALATQTC.ASHL	Uncleaved
APSPPAC.ASHL	Uncleaved
AATDPTC.ASHL	Uncleaved
AHLATEC.ASHL	Uncleaved
ANIRPTC.ASHL	Uncleaved
ARNNQTC.ASHL	Uncleaved
ADMGPQC.ASHL	Uncleaved
AKISSLC.ASHL	Uncleaved
ARLNQSC.ASHL	Uncleaved
AHNPASC.ASHL	Uncleaved
ASRTYNC.ASHL	Uncleaved
AKPTSTC.ASHL	Uncleaved
ATLSATC.ASHL	Uncleaved
ANVNEHC.ASHL	Uncleaved
AKPTSIC.ASHL	Uncleaved
ARDNPVC.ASHL	Uncleaved
APETGPC.ASHL	Uncleaved
AGHYPEC.ASHL	Uncleaved
ANEPPHC.ASHL	Uncleaved
ALTEPTC.ASHL	Uncleaved
ASARNIC.ASHL	Uncleaved
ASTGTTC.ASHL	Uncleaved
ASTGTIC.ASHL	Uncleaved
AQQPPYC.ASHL	Uncleaved
ASKAPPC.ASHL	Uncleaved
ASASTTC.ASHL	Uncleaved
AAPVPTC.ASHL	Uncleaved
ARKYNNC.ASHL	Uncleaved
AAPPLSC.ASHL	Uncleaved
ALNNNTC.ASHL	Uncleaved
ALNNNSC.ASHL	Uncleaved
APPQSQC.ASHL	Uncleaved
AQIEQTC.ASHL	Uncleaved
APIRTIC.ASHL	Uncleaved
AQYVNTC.ASHL	Uncleaved
ANGPDQC.ASHL	Uncleaved
ASLPKTC.ASHL	Uncleaved
ASLPKSC.ASHL	Uncleaved
AHAYNTC.ASHL	Uncleaved
ALLRPNC.ASHL	Uncleaved
ATTPTHC.ASHL	Uncleaved
ATTPTTC.ASHL	Uncleaved
APLGPHC.ASHL	Uncleaved
ATTPTVC.ASHL	Uncleaved
AHTASHC.ASHL	Uncleaved
ARTSISC.ASHL	Uncleaved
AQPSTCC.ASHL	Uncleaved
AQPSTSC.ASHL	Uncleaved
AQPSTTC.ASHL	Uncleaved
ATNLITC.ASHL	Uncleaved
AHSMQPC.ASHL	Uncleaved
AQEYPTC.ASHL	Uncleaved
APDDWYC.ASHL	Uncleaved
APNKPTC.ASHL	Uncleaved
APLLSQC.ASHL	Uncleaved
AHNNDDC.ASHL	Uncleaved
ANATATC.ASHL	Uncleaved
AHNNDTC.ASHL	Uncleaved
AWTPTSC.ASHL	Uncleaved
ARPSDQC.ASHL	Uncleaved
AHDNASC.ASHL	Uncleaved
ARPGPTC.ASHL	Uncleaved
AEQPTSC.ASHL	Uncleaved
ARSITYC.ASHL	Uncleaved
ARSITNC.ASHL	Uncleaved
AHCNSTC.ASHL	Uncleaved
ASNQMTC.ASHL	Uncleaved
ALNNSTC.ASHL	Uncleaved
ALNNSSC.ASHL	Uncleaved
AYPYTGC.ASHL	Uncleaved
AYPYTHC.ASHL	Uncleaved
AVPMTAC.ASHL	Uncleaved
ALSPKTC.ASHL	Uncleaved
APPTQPC.ASHL	Uncleaved
ASKSSPC.ASHL	Uncleaved
ANMSNSC.ASHL	Uncleaved
ASAQPSC.ASHL	Uncleaved
AHASKAC.ASHL	Uncleaved
ANPCNHC.ASHL	Uncleaved
ACWPNMC.ASHL	Uncleaved
AQKPTWC.ASHL	Uncleaved
AQKPTKC.ASHL	Uncleaved
ASNDMIC.ASHL	Uncleaved
AGTNTTC.ASHL	Uncleaved
AYLITTC.ASHL	Uncleaved
AGTNTAC.ASHL	Uncleaved
AQNDLPC.ASHL	Uncleaved
AHTANWC.ASHL	Uncleaved
AGLYNVC.ASHL	Uncleaved
AHTHHSC.ASHL	Uncleaved
ATTANSC.ASHL	Uncleaved
AMIRPPC.ASHL	Uncleaved
AYNMTSC.ASHL	Uncleaved
APLPTGC.ASHL	Uncleaved
APTNNSC.ASHL	Uncleaved
ATPLSTC.ASHL	Uncleaved
ALHNSTC.ASHL	Uncleaved
AIKNNSC.ASHL	Uncleaved
AKNSTYC.ASHL	Uncleaved
ANRFNNC.ASHL	Uncleaved
AYNPCSC.ASHL	Uncleaved
ATQNSSC.ASHL	Uncleaved
APSNRSC.ASHL	Uncleaved
APSNRTC.ASHL	Uncleaved
ACPGPNC.ASHL	Uncleaved
AKPKTTC.ASHL	Uncleaved
ATNDAGC.ASHL	Uncleaved
ATNDAQC.ASHL	Uncleaved
ADDATQC.ASHL	Uncleaved
ANNYNIC.ASHL	Uncleaved
AFWPKTC.ASHL	Uncleaved
AHTNKTC.ASHL	Uncleaved
AHPSHRC.ASHL	Uncleaved
APQNDIC.ASHL	Uncleaved
ASYGATC.ASHL	Uncleaved
ASMSYHC.ASHL	Uncleaved
AMCNNNC.ASHL	Uncleaved
ANPDNQC.ASHL	Uncleaved
ARSKPTC.ASHL	Uncleaved
ANMSSWC.ASHL	Uncleaved
ARSKPKC.ASHL	Uncleaved
ARSKPLC.ASHL	Uncleaved
ANNNHNC.ASHL	Uncleaved
ANNNHHC.ASHL	Uncleaved
ARINSTC.ASHL	Uncleaved
AISPNTC.ASHL	Uncleaved
AKPVNSC.ASHL	Uncleaved
ALTSLRC.ASHL	Uncleaved
ANNNHTC.ASHL	Uncleaved
ANNNHSC.ASHL	Uncleaved
ACLFPGC.ASHL	Uncleaved
ATLISTC.ASHL	Uncleaved
ACWTHNC.ASHL	Uncleaved
ASDSRPC.ASHL	Uncleaved
AFDSNMC.ASHL	Uncleaved
ANKNNQC.ASHL	Uncleaved
ANKNNHC.ASHL	Uncleaved
APKQTEC.ASHL	Uncleaved
ATATVTC.ASHL	Uncleaved
AQASHSC.ASHL	Uncleaved
AANFPTC.ASHL	Uncleaved
ALNQSVC.ASHL	Uncleaved
ALNQSQC.ASHL	Uncleaved
AHTKTSC.ASHL	Uncleaved
ANSNHSC.ASHL	Uncleaved
ATHCPGC.ASHL	Uncleaved
ATHCPDC.ASHL	Uncleaved
APNQSTC.ASHL	Uncleaved
AKTPNDC.ASHL	Uncleaved
AKTPNTC.ASHL	Uncleaved
ASSSQTC.ASHL	Uncleaved
AQACSTC.ASHL	Uncleaved
ALQQNMC.ASHL	Uncleaved
AYSNTSC.ASHL	Uncleaved
ANRSKHC.ASHL	Uncleaved
ASPQTIC.ASHL	Uncleaved
ATTNTTC.ASHL	Uncleaved
ATTNTSC.ASHL	Uncleaved
AQPNTSC.ASHL	Uncleaved
ANRSKQC.ASHL	Uncleaved
ASSPQSC.ASHL	Uncleaved
APSQHHC.ASHL	Uncleaved
AKDDFNC.ASHL	Uncleaved
ALPRFTC.ASHL	Uncleaved
ARCLPTC.ASHL	Uncleaved
AHIPADC.ASHL	Uncleaved
ATNSPYC.ASHL	Uncleaved
APFTQSC.ASHL	Uncleaved
AKLNASC.ASHL	Uncleaved
AHHIPNC.ASHL	Uncleaved
AEPNRTC.ASHL	Uncleaved
AQHTPTC.ASHL	Uncleaved
AIRPTSC.ASHL	Uncleaved
AEPTYPC.ASHL	Uncleaved
AQTKPSC.ASHL	Uncleaved
AKMNSSC.ASHL	Uncleaved
ANNITHC.ASHL	Uncleaved
ADTHHPC.ASHL	Uncleaved
AVIPLDC.ASHL	Uncleaved
ASANPKC.ASHL	Uncleaved
ASANPLC.ASHL	Uncleaved
ASANPQC.ASHL	Uncleaved
ASANPTC.ASHL	Uncleaved
AINSNTC.ASHL	Uncleaved
ARPTQNC.ASHL	Uncleaved
AISKPPC.ASHL	Uncleaved
ARPTQTC.ASHL	Uncleaved
ARPTQSC.ASHL	Uncleaved
ATKNPTC.ASHL	Uncleaved
ARNKPSC.ASHL	Uncleaved
AHMTPIC.ASHL	Uncleaved
AGTDTGC.ASHL	Uncleaved
AMHNNTC.ASHL	Uncleaved
ANHTNQC.ASHL	Uncleaved
AYESTTC.ASHL	Uncleaved
AVDDPAC.ASHL	Uncleaved
ARRPPQC.ASHL	Uncleaved
ASPIMTC.ASHL	Uncleaved
ASVRATC.ASHL	Uncleaved
ANRTPHC.ASHL	Uncleaved
ANLNNNC.ASHL	Uncleaved
ANTASQC.ASHL	Uncleaved
AYYTNNC.ASHL	Uncleaved
ANTASTC.ASHL	Uncleaved
ALVQSTC.ASHL	Uncleaved
ATNSKPC.ASHL	Uncleaved
AKNCQQC.ASHL	Uncleaved
ARANVSC.ASHL	Uncleaved
AKLTQTC.ASHL	Uncleaved
AENKTSC.ASHL	Uncleaved
ALPNHIC.ASHL	Uncleaved
ANNPDNC.ASHL	Uncleaved
AQHTKQC.ASHL	Uncleaved
AYSLPSC.ASHL	Uncleaved
ALHLPTC.ASHL	Uncleaved
AGSQITC.ASHL	Uncleaved
AGTHTTC.ASHL	Uncleaved
AKTQTTC.ASHL	Uncleaved
ATEPTQC.ASHL	Uncleaved
APWNWLC.ASHL	Uncleaved
ASAATDC.ASHL	Uncleaved
ASAATTC.ASHL	Uncleaved
ALSLNGC.ASHL	Uncleaved
AIHLVAC.ASHL	Uncleaved
ANDSNTC.ASHL	Uncleaved
AMQNTSC.ASHL	Uncleaved
AFPPLTC.ASHL	Uncleaved
AYHHKPC.ASHL	Uncleaved
AYIPTPC.ASHL	Uncleaved
AMNTHHC.ASHL	Uncleaved
AYRAQNC.ASHL	Uncleaved
AQKANHC.ASHL	Uncleaved
ALLTNTC.ASHL	Uncleaved
AAFNSTC.ASHL	Uncleaved
ATQMNSC.ASHL	Uncleaved
ACTGHPC.ASHL	Uncleaved
AMSNNSC.ASHL	Uncleaved
ARYPTHC.ASHL	Uncleaved
ASQIPQC.ASHL	Uncleaved
APPDPTC.ASHL	Uncleaved
AEACSQC.ASHL	Uncleaved
APANDQC.ASHL	Uncleaved
AAEPKTC.ASHL	Uncleaved
ATGSSRC.ASHL	Uncleaved
ALFQPPC.ASHL	Uncleaved
ALFQPTC.ASHL	Uncleaved
ASCYPGC.ASHL	Uncleaved
ATTSLSC.ASHL	Uncleaved
ANTSRPC.ASHL	Uncleaved
ALLWMPC.ASHL	Uncleaved
APAKTTC.ASHL	Uncleaved
APYTPTC.ASHL	Uncleaved
ADSNMQC.ASHL	Uncleaved
APAKTGC.ASHL	Uncleaved
APAKTIC.ASHL	Uncleaved
AHHNMTC.ASHL	Uncleaved
AYANRTC.ASHL	Uncleaved
AHAHPDC.ASHL	Uncleaved
AQEHNHC.ASHL	Uncleaved
AHSNASC.ASHL	Uncleaved
AITTIPC.ASHL	Uncleaved
ADSTPPC.ASHL	Uncleaved
AHSNATC.ASHL	Uncleaved
AKANKTC.ASHL	Uncleaved
AQHSSAC.ASHL	Uncleaved
AQHSSEC.ASHL	Uncleaved
ASFTRTC.ASHL	Uncleaved
ATYGLRC.ASHL	Uncleaved
AHVSMTC.ASHL	Uncleaved
ACDHQHC.ASHL	Uncleaved
AQRTNTC.ASHL	Uncleaved
ACQNQTC.ASHL	Uncleaved
ARKPTTC.ASHL	Uncleaved
APPPSTC.ASHL	Uncleaved
ALNCTRC.ASHL	Uncleaved
AHPNYTC.ASHL	Uncleaved
AHPNYSC.ASHL	Uncleaved
ACMQHTC.ASHL	Uncleaved
ALPSYAC.ASHL	Uncleaved
AGTTPTC.ASHL	Uncleaved
ANFRNNC.ASHL	Uncleaved
AYTSNTC.ASHL	Uncleaved
ATSHGTC.ASHL	Uncleaved
ASPRPTC.ASHL	Uncleaved
AKPQQTC.ASHL	Uncleaved
ASINNSC.ASHL	Uncleaved
AMTHSNC.ASHL	Uncleaved
AFPHTSC.ASHL	Uncleaved
AQAQATC.ASHL	Uncleaved
ALPKPTC.ASHL	Uncleaved
ATTVPLC.ASHL	Uncleaved
ATIPYSC.ASHL	Uncleaved
ATIPYAC.ASHL	Uncleaved
ATTVPTC.ASHL	Uncleaved
ADWQPSC.ASHL	Uncleaved
ASPAQTC.ASHL	Uncleaved
ARTSAKC.ASHL	Uncleaved
ASTQNSC.ASHL	Uncleaved
ALAPGSC.ASHL	Uncleaved
AARPPTC.ASHL	Uncleaved
AARPPSC.ASHL	Uncleaved
ASWTPTC.ASHL	Uncleaved
ALVSNVC.ASHL	Uncleaved
AVLPATC.ASHL	Uncleaved
AQHKAGC.ASHL	Uncleaved
ASTPTSC.ASHL	Uncleaved
AHNNLTC.ASHL	Uncleaved
ATQQPKC.ASHL	Uncleaved
ATYNRTC.ASHL	Uncleaved
ANVTTQC.ASHL	Uncleaved
AITLNSC.ASHL	Uncleaved
AGATPTC.ASHL	Uncleaved
AQAKSQC.ASHL	Uncleaved
ATAENHC.ASHL	Uncleaved
AAAAETC.ASHL	Uncleaved
ANDYDPC.ASHL	Uncleaved
ANPHTSC.ASHL	Uncleaved
ARNPATC.ASHL	Uncleaved
AQSYPDC.ASHL	Uncleaved
ANPHTIC.ASHL	Uncleaved
ATKHYSC.ASHL	Uncleaved
AYGNPAC.ASHL	Uncleaved
APPNSTC.ASHL	Uncleaved
APNNYTC.ASHL	Uncleaved
ATSQTCC.ASHL	Uncleaved
ARSNTSC.ASHL	Uncleaved
ARSNTTC.ASHL	Uncleaved
ATQNGNC.ASHL	Uncleaved
AHINLTC.ASHL	Uncleaved
AELTQSC.ASHL	Uncleaved
AIHNTAC.ASHL	Uncleaved
APDVNIC.ASHL	Uncleaved
AHATQTC.ASHL	Uncleaved
ALPARPC.ASHL	Uncleaved
AFNNSHC.ASHL	Uncleaved
ATTGTAC.ASHL	Uncleaved
ASTNQTC.ASHL	Uncleaved
AATQNAC.ASHL	Uncleaved
ARTHHTC.ASHL	Uncleaved
AYSDASC.ASHL	Uncleaved
ANSTSTC.ASHL	Uncleaved
AHTHPAC.ASHL	Uncleaved
ANATTGC.ASHL	Uncleaved
ANATTAC.ASHL	Uncleaved
ANATTCC.ASHL	Uncleaved
ANATTHC.ASHL	Uncleaved
ANATTPC.ASHL	Uncleaved
APTDTHC.ASHL	Uncleaved
ANTDNHC.ASHL	Uncleaved
APTDTSC.ASHL	Uncleaved
ATGQPNC.ASHL	Uncleaved
ASAPPPC.ASHL	Uncleaved
APSHPAC.ASHL	Uncleaved
APSGPTC.ASHL	Uncleaved
ASRRPSC.ASHL	Uncleaved
AHYTNQC.ASHL	Uncleaved
ATYLTPC.ASHL	Uncleaved
AGSNILC.ASHL	Uncleaved
AKTEPKC.ASHL	Uncleaved
AKLHTPC.ASHL	Uncleaved
AHPYKTC.ASHL	Uncleaved
AKSPTKC.ASHL	Uncleaved
AITHPTC.ASHL	Uncleaved
AEPRLTC.ASHL	Uncleaved
ATKHDTC.ASHL	Uncleaved
ANHSPSC.ASHL	Uncleaved
AHPSPTC.ASHL	Uncleaved
AHPSPSC.ASHL	Uncleaved
AHLNTHC.ASHL	Uncleaved
ARNPKTC.ASHL	Uncleaved
ANNNPMC.ASHL	Uncleaved
ANNNPTC.ASHL	Uncleaved
AQTNTSC.ASHL	Uncleaved
AQTNTTC.ASHL	Uncleaved
AKENPQC.ASHL	Uncleaved
AKSGGQC.ASHL	Uncleaved
AWNATTC.ASHL	Uncleaved
AHPTRGC.ASHL	Uncleaved
AFPNTSC.ASHL	Uncleaved
AFPNTTC.ASHL	Uncleaved
AWTPATC.ASHL	Uncleaved
ALPVYSC.ASHL	Uncleaved
ASKSQGC.ASHL	Uncleaved
AHKNGSC.ASHL	Uncleaved
AKPSRPC.ASHL	Uncleaved
ACYNRSC.ASHL	Uncleaved
ATISNCC.ASHL	Uncleaved
AKCSPQC.ASHL	Uncleaved
ALLMGPC.ASHL	Uncleaved
AMTIPCC.ASHL	Uncleaved
AIRATTC.ASHL	Uncleaved
ASVINAC.ASHL	Uncleaved
ACTKPNC.ASHL	Uncleaved
AKIPSLC.ASHL	Uncleaved
AARNLTC.ASHL	Uncleaved
ATTTQSC.ASHL	Uncleaved
APTTHPC.ASHL	Uncleaved
ATGRTHC.ASHL	Uncleaved
AHIPYTC.ASHL	Uncleaved
AASNTTC.ASHL	Uncleaved
AASNTSC.ASHL	Uncleaved
AMTNNCC.ASHL	Uncleaved
ARMLPPC.ASHL	Uncleaved
AQQKPTC.ASHL	Uncleaved
ANNTNVC.ASHL	Uncleaved
ANNTNSC.ASHL	Uncleaved
ANNTNQC.ASHL	Uncleaved
ANNTNAC.ASHL	Uncleaved
ANNTNNC.ASHL	Uncleaved
ANNTNIC.ASHL	Uncleaved
AYAGQTC.ASHL	Uncleaved
ATELNDC.ASHL	Uncleaved
ARNTTSC.ASHL	Uncleaved
AITAKQC.ASHL	Uncleaved
AQPKTSC.ASHL	Uncleaved
AQSSPYC.ASHL	Uncleaved
AQSSPQC.ASHL	Uncleaved
AQPKTCC.ASHL	Uncleaved
AQPKTEC.ASHL	Uncleaved
AMPQLTC.ASHL	Uncleaved
APPNYGC.ASHL	Uncleaved
AKMNKTC.ASHL	Uncleaved
AHLIPSC.ASHL	Uncleaved
AKPNTHC.ASHL	Uncleaved
ALNPLDC.ASHL	Uncleaved
AKPNTTC.ASHL	Uncleaved
AHCFPSC.ASHL	Uncleaved
ATAPHTC.ASHL	Uncleaved
AAPNKTC.ASHL	Uncleaved
ANKGPIC.ASHL	Uncleaved
APPSLAC.ASHL	Uncleaved
